U     B-V     U-B     V-I     V-K     Mv   CL Typ    Teff   logg  Pop  Age     Mass   Mbol    Radius   [M/H]    [a/Fe]  longitude   latitude   RAJ2000     DECJ2000   Dist     x_Gal    y_Gal    z_Gal     Av       errMv     errMass     errAge     errTeff    errLogg    errMet     errAlphaFe     errBand_U  errBand_B  errBand_V  errBand_I  errBand_K                                                                             
  14.503  0.624   0.123   0.627   1.383   4.54  5 4.90    6008.  4.46   8  9.9328  0.901    4.502    1.023   0.112   0.071    97.727821   59.775200  213.761612   53.068851   0.6790  -8.0460   0.3387   0.6017   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0216     0.0016    -0.0152     0.0080     0.0435
  13.533  0.612   0.098   0.697   1.539   3.59  4 4.80    5918.  3.88   8  9.9712  0.991    3.500    1.724  -0.010   0.091    97.692589   59.670235  213.895004   53.139004   0.6783  -8.0458   0.3394   0.6004   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0022    -0.0088     0.0025     0.0031     0.0035
  20.651  0.065  -0.593   0.179   0.146  11.88  6 9.00    9967.  8.02   8 10.1620  0.524   11.807    0.013  -0.339   0.166    96.887283   59.789249  214.286880   52.787933   0.7005  -8.0423   0.3499   0.6204   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0298    -0.0082     0.0016    -0.0174     0.0209
  22.207  0.223  -0.627   0.465   0.851  13.30  6 9.00    7548.  8.08   8 10.1604  0.631   13.038    0.013  -1.335   0.350    96.928032   59.352806  214.730469   53.133633   0.7032  -8.0432   0.3558   0.6200   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0416     0.0150    -0.0001    -0.0064     0.0318
  23.293  0.467  -0.395   0.654   1.390  13.98  6 9.00    6197.  7.93   8 10.0461  0.501   13.880    0.013  -0.245   0.207    96.252724   59.281666  215.240387   52.960903   0.6961  -8.0387   0.3535   0.6134   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0169     0.0063    -0.0409    -0.0056    -0.0276
  23.928  0.494  -0.228   0.897   1.793  14.33  6 9.00    5590.  8.00   8 10.0677  0.628   14.369    0.013  -0.475   0.288    97.291222   59.945675  213.863632   52.798042   0.6948  -8.0442   0.3452   0.6164   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0028    -0.0260     0.0419    -0.0032    -0.0122
  23.531  1.619   1.156   2.006   3.960  11.52  5 7.15    3598.  5.41  11 11.8762  0.276    9.939    0.234  -0.639   0.291    95.728691   59.876705  214.915268   52.339958   0.6876  -8.0344   0.3434   0.6098   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0084     0.0269    -0.0291     0.0005     0.0055
  22.508  1.479   1.168   1.959   3.814  10.60  5 7.10    3742.  5.22  11 11.9376  0.423    9.335    0.288  -0.524   0.212    97.240303   59.452507  214.420868   53.160435   0.6809  -8.0436   0.3433   0.6014   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0264     0.0046     0.0146    -0.0113     0.0222
  22.278  1.471   1.149   1.793   3.588  10.39  5 7.10    3885.  4.99  11 12.0295  0.375    9.179    0.305  -0.877   0.248    96.618004   59.637714  214.620422   52.814972   0.6940  -8.0404   0.3485   0.6138   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0123    -0.0186    -0.0100    -0.0133     0.0256
  21.676  1.387   1.175   1.803   3.611   9.91  5 7.05    3861.  4.88  11 12.0078  0.387    8.713    0.358  -0.424   0.206    97.160233   59.458328  214.466446   53.129776   0.6685  -8.0423   0.3371   0.5907   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0170    -0.0266     0.0057    -0.0045    -0.0046
  20.968  1.348   1.083   1.653   3.366   9.23  5 6.90    4021.  4.94  11 11.9894  0.513    8.252    0.417  -0.604   0.264    95.447685   59.648212  215.338074   52.414879   0.7010  -8.0336   0.3526   0.6199   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0099     0.0030     0.0009    -0.0300    -0.0282
  20.578  1.310   1.029   1.494   3.121   8.97  5 6.85    4091.  4.74  11 11.9513  0.261    7.952    0.457  -0.702   0.279    96.717491   59.338882  214.881058   53.074158   0.7023  -8.0419   0.3557   0.6191   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0156    -0.0167    -0.0293     0.0069     0.0257
  19.907  1.269   0.979   1.501   3.048   8.48  5 6.80    4127.  4.66  11 12.0400  0.449    7.803    0.476  -0.827   0.253    96.647690   60.300087  213.894836   52.320545   0.6661  -8.0382   0.3278   0.5936   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0311    -0.0122    -0.0116    -0.0340     0.0248
  19.921  1.240   1.022   1.431   3.016   8.46  5 6.75    4161.  4.85  11 12.1344  0.487    7.657    0.495  -0.755   0.240    97.150139   59.532974  214.392899   53.069401   0.6701  -8.0423   0.3371   0.5926   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0296    -0.0113    -0.0061    -0.0052    -0.0190
  15.259  0.582  -0.131   0.733   1.627   5.54  5 5.15    5815.  4.37  11 11.9459  0.803    5.271    0.780  -0.844   0.273    96.190247   60.251019  214.228745   52.210625   0.6888  -8.0369   0.3398   0.6130   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0241     0.0099     0.0054    -0.0090    -0.0201
  24.311  1.538   1.191   2.569   4.937  12.16  5 7.35    3380.  5.08   7  8.5437  0.197   10.045    0.265   0.092  -0.047    96.427727   59.240261  215.174484   53.051159   0.7421  -8.0425   0.3772   0.6527   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0164    -0.0047    -0.0037     0.0131     0.0219
  24.260  1.575   1.220   2.534   4.839  12.09  5 7.35    3364.  5.00   5  3.9115  0.168    9.985    0.270  -0.134  -0.002    97.165527   59.809647  214.087830   52.862392   0.7169  -8.0450   0.3577   0.6347   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0253    -0.0100     0.0178    -0.0137     0.0064
  24.247  1.637   1.231   2.452   4.728  11.96  5 7.30    3378.  5.02   6  5.9347  0.425    9.921    0.276  -0.199   0.034    96.114189   60.248306  214.278259   52.187981   0.7386  -8.0390   0.3644   0.6562   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0092     0.0240     0.0005     0.0002     0.0131
  23.837  1.605   1.122   2.456   4.784  11.69  5 7.30    3361.  5.02   6  5.9692  0.122    9.801    0.287  -0.120  -0.008    96.163696   59.837845  214.689041   52.513741   0.7368  -8.0398   0.3681   0.6521   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0142     0.0503     0.0091    -0.0068    -0.0306
  23.813  1.544   1.202   2.350   4.599  11.64  5 7.30    3368.  5.04   6  6.0504  0.317    9.679    0.298  -0.269   0.064    95.875801   59.485989  215.252396   52.680637   0.7393  -8.0384   0.3734   0.6519   0.067    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0078    -0.0140     0.0151     0.0364     0.0417
  23.717  1.545   1.171   2.350   4.626  11.54  5 7.30    3365.  4.64   7  8.4644  0.363    9.614    0.305  -0.195   0.053    96.642403   60.367386  213.827194   52.267399   0.7517  -8.0430   0.3692   0.6684   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0140    -0.0049     0.0087     0.0124    -0.0122
  23.437  1.568   1.145   2.269   4.528  11.30  5 7.25    3508.  4.97   5  3.9031  0.267    9.441    0.322  -0.141   0.029    95.964363   59.846172  214.803467   52.441360   0.7423  -8.0387   0.3708   0.6568   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0146     0.0096    -0.0054     0.0005    -0.0426
  22.938  1.382   1.084   2.282   4.405  11.11  5 7.25    3576.  4.93   5  4.0337  0.540    9.327    0.333   0.252  -0.086    96.449318   59.803532  214.547852   52.633865   0.7100  -8.0401   0.3549   0.6287   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0038    -0.0001     0.0287    -0.0196     0.0174
  23.072  1.545   1.161   2.213   4.403  11.00  5 7.25    3461.  4.80   6  6.0692  0.358    9.327    0.333  -0.196  -0.013    97.174240   59.462502  214.452881   53.131176   0.7224  -8.0458   0.3642   0.6372   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0143     0.0070     0.0043     0.0026     0.0088
  22.981  1.528   1.156   2.098   4.333  10.89  5 7.20    3555.  4.92   6  5.8445  0.273    9.190    0.348   0.124   0.035    96.105316   60.218956  214.315033   52.207268   0.7460  -8.0394   0.3684   0.6625   0.067    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0069    -0.0088    -0.0205     0.0259    -0.0160
  23.062  1.536   1.169   2.207   4.357  10.94  5 7.20    3514.  4.76   7  8.4591  0.355    9.190    0.348  -0.206   0.060    96.501335   59.986614  214.318802   52.512135   0.7341  -8.0416   0.3649   0.6507   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0104     0.0019     0.0072    -0.0292    -0.0111
  22.769  1.524   1.213   2.117   4.211  10.61  5 7.20    3516.  4.92   7  8.3919  0.504    8.958    0.377  -0.095   0.037    96.095314   59.632488  214.954819   52.645176   0.7379  -8.0396   0.3709   0.6517   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0340    -0.0008     0.0047     0.0021     0.0260
  22.257  1.428   1.204   2.054   4.103  10.21  5 7.15    3662.  4.81   6  6.0615  0.556    8.730    0.406   0.044   0.004    96.941040   59.482090  214.582275   53.039631   0.7418  -8.0455   0.3739   0.6540   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0216    -0.0147    -0.0058    -0.0143    -0.0506
  21.587  1.423   1.318   1.825   3.770   9.48  5 7.05    3790.  4.75   5  3.8978  0.502    8.142    0.490  -0.005   0.015    95.733856   59.710449  215.093781   52.465591   0.7252  -8.0365   0.3639   0.6412   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0405    -0.0267    -0.0181     0.0163     0.0052
  21.354  1.433   1.254   1.814   3.799   9.36  5 7.05    3757.  4.86   7  8.2972  0.576    8.072    0.500   0.077   0.022    97.219177   59.663494  214.208862   52.991882   0.7110  -8.0451   0.3563   0.6287   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0153    -0.0264    -0.0257    -0.0400    -0.0238
  21.210  1.375   1.221   1.732   3.625   9.13  5 7.05    3889.  4.86   5  4.1405  0.493    7.874    0.528  -0.254  -0.014    96.605675   59.342487  214.948807   53.034069   0.7574  -8.0444   0.3837   0.6666   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0114     0.0056     0.0196    -0.0156     0.0251
  18.956  1.206   1.190   1.213   2.806   7.18  5 6.50    4349.  4.79   6  6.0025  0.685    6.723    0.702   0.202   0.005    97.160347   59.512093  214.408630   53.088703   0.7333  -8.0464   0.3692   0.6469   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0116    -0.0083    -0.0235     0.0106     0.0079
  17.149  0.999   0.732   0.935   2.188   6.04  5 6.10    5013.  4.60   4  2.3415  0.826    5.725    0.860   0.195  -0.020    96.027618   60.014988  214.581787   52.335552   0.7353  -8.0386   0.3655   0.6519   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0073     0.0121    -0.0336    -0.0220     0.0015
  17.005  0.929   0.647   0.918   2.158   5.99  5 6.10    4942.  4.41   7  8.4472  0.772    5.725    0.860  -0.107   0.014    95.971123   59.786087  214.864670   52.488625   0.7454  -8.0390   0.3731   0.6591   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0018     0.0243    -0.0035     0.0020     0.0088
  16.778  0.910   0.545   0.955   2.262   5.96  5 6.10    4979.  4.63   4  2.4991  0.886    5.725    0.860  -0.501   0.044    95.635880   59.616413  215.257477   52.502365   0.7119  -8.0354   0.3583   0.6291   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0140     0.0259     0.0209    -0.0033    -0.0310
  16.245  0.765   0.426   0.844   1.958   5.61  5 5.80    5274.  4.60   7  8.4910  0.981    5.290    0.932  -0.056   0.045    96.807991   59.897995  214.220993   52.679214   0.7498  -8.0446   0.3734   0.6637   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0521    -0.0334    -0.0036     0.0063    -0.0018
  15.835  0.783   0.378   0.821   1.915   5.35  5 5.80    5333.  4.48   5  4.1128  0.987    5.202    0.946  -0.190  -0.048    96.289375   59.724506  214.733414   52.640705   0.7116  -8.0393   0.3566   0.6295   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0331     0.0026    -0.0089     0.0124    -0.0031
  15.793  0.801   0.316   0.822   1.853   5.29  5 5.60    5355.  4.60   4  2.5870  1.007    5.115    0.959   0.158   0.017    96.760277   59.315796  214.878769   53.105904   0.7321  -8.0440   0.3710   0.6446   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0191     0.0197    -0.0101     0.0002     0.0101
  12.006  1.111   1.059   1.065   2.492   0.51  3 6.10    4697.  2.43   4  2.5563  1.624    0.194   12.407   0.095  -0.060    97.364937   59.885807  213.879593   52.867729   0.7152  -8.0460   0.3559   0.6337   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0374     0.0084    -0.0141    -0.0023    -0.0473
  24.178  1.503   1.150   2.331   4.570  12.13  5 7.25    3400.  5.11   8 10.0628  0.129   10.333    0.215  -0.004   0.079    96.758675   59.627605  214.542007   52.868969   0.7222  -8.0430   0.3626   0.6380   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0135     0.0012     0.0307    -0.0005     0.0008
  23.822  1.593   1.219   2.251   4.260  11.54  5 7.20    3562.  4.95   8 10.1001  0.172    9.938    0.246  -0.550   0.282    96.932198   59.930027  214.108429   52.694897   0.7525  -8.0455   0.3743   0.6663   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0117     0.0065     0.0078    -0.0207     0.0251
  23.675  1.593   1.188   2.061   4.129  11.47  5 7.20    3588.  4.92   8  9.8251  0.284    9.796    0.258  -0.916   0.302    95.244888   59.844608  215.244965   52.200939   0.7372  -8.0339   0.3688   0.6524   0.080    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0090    -0.0036     0.0085     0.0229    -0.0534
  23.397  1.555   1.183   2.106   4.125  11.21  5 7.20    3633.  5.07   8  9.8720  0.136    9.652    0.270  -0.246   0.193    96.307869   59.814056  214.625015   52.579308   0.7561  -8.0418   0.3779   0.6686   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0323    -0.0131    -0.0177     0.0008     0.0101
  23.169  1.545   1.233   2.043   4.032  11.06  5 7.15    3650.  4.87   8  9.9278  0.506    9.505    0.285  -0.637   0.248    95.768929   60.090015  214.659103   52.193897   0.7120  -8.0357   0.3532   0.6321   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0180    -0.0184    -0.0044     0.0105    -0.0098
  23.007  1.474   1.211   2.087   4.077  10.85  5 7.15    3673.  4.96   8  9.8963  0.419    9.355    0.300  -0.263   0.225    97.703354   59.701210  213.855331   53.118443   0.7479  -8.0506   0.3739   0.6608   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0128    -0.0217     0.0269    -0.0158    -0.0102
  22.672  1.457   1.187   1.944   4.048  10.64  5 7.15    3696.  5.08   8  9.9691  0.142    9.203    0.318   0.044   0.147    97.116554   59.898354  214.024994   52.778530   0.7290  -8.0453   0.3628   0.6457   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0462    -0.0307    -0.0004     0.0289     0.0107
  22.362  1.493   1.215   1.973   3.958  10.27  5 7.10    3674.  4.99   8 10.0609  0.386    9.052    0.334  -0.336   0.244    95.801163   60.021503  214.713638   52.255852   0.7287  -8.0368   0.3623   0.6462   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0082    -0.0023     0.0003    -0.0091    -0.0370
  22.297  1.466   1.202   1.912   3.951  10.22  5 7.10    3751.  4.83   8 10.1913  0.480    8.902    0.353  -0.039   0.158    95.762886   59.475239  215.334579   52.650280   0.7351  -8.0375   0.3715   0.6482   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0135     0.0062     0.0087    -0.0035     0.0016
  21.985  1.428   1.276   1.869   3.875   9.90  5 7.10    3772.  4.95   8  9.9169  0.449    8.753    0.371  -0.162   0.197    96.503075   60.354721  213.926468   52.232594   0.7337  -8.0411   0.3606   0.6526   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0175    -0.0366    -0.0100    -0.0212    -0.0326
  21.535  1.443   1.103   1.807   3.626   9.53  5 7.05    3833.  4.86   8 10.0550  0.263    8.454    0.409  -0.592   0.224    95.596741   59.569851  215.332947   52.523590   0.7461  -8.0369   0.3761   0.6583   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0168     0.0284     0.0196    -0.0081    -0.0187
  21.355  1.410   1.127   1.800   3.496   9.37  5 7.00    3755.  4.80   8 10.0325  0.522    8.306    0.430  -0.581   0.337    95.779198   59.632225  215.151596   52.539108   0.7457  -8.0380   0.3751   0.6584   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0129     0.0104     0.0117    -0.0597     0.0241
