B     B-V     U-B     V-I     V-K     Mv   CL Typ    Teff   logg  Pop  Age     Mass   Mbol    Radius   [M/H]    [a/Fe]  longitude   latitude   RAJ2000     DECJ2000   Dist     x_Gal    y_Gal    z_Gal     Av       errMv     errMass     errAge     errTeff    errLogg    errMet     errAlphaFe     errBand_B  errBand_U  errBand_V  errBand_I  errBand_K                                                                             
  16.148  0.612   0.144   0.764   1.684   4.89  5 5.30    5714.  4.39   5  4.1291  1.086    4.581    1.087   0.058  -0.018    96.872322   60.055401  214.013245   52.579662   1.2760  -8.0762   0.6323   1.1207   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0005     0.0284     0.0438     0.0092    -0.0367
  23.039  1.549   1.180   1.978   3.880  10.90  5 7.15    3565.  5.11   8  9.9147  0.165    9.505    0.285  -0.888   0.303    97.018013   60.016613  213.962372   52.656128   1.2619  -8.0771   0.6259   1.1080   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0129    -0.0032     0.0161    -0.0151     0.0091
  23.178  1.572   1.156   1.987   3.998  11.05  5 7.15    3688.  5.14   8  9.8740  0.384    9.355    0.300  -0.358   0.227    95.638596   59.619614  215.252289   52.500904   1.2725  -8.0632   0.6405   1.1128   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0084    -0.0361    -0.0435     0.0093     0.0023
  22.844  1.508   1.250   2.024   3.975  10.71  5 7.15    3646.  5.12   8 10.1099  0.288    9.203    0.318  -0.385   0.261    96.317978   59.330219  215.145523   52.946598   1.2789  -8.0718   0.6484   1.1150   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0084     0.0586     0.0225     0.0141    -0.0033
  22.469  1.521   1.089   1.833   3.673  10.33  5 7.10    3677.  4.93   8  9.9449  0.265    9.052    0.334  -1.294   0.317    96.891365   59.516754  214.576767   52.996899   1.2796  -8.0779   0.6444   1.1177   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0128     0.0117     0.0113    -0.0164    -0.0334
  22.481  1.501   1.193   1.890   3.790  10.36  5 7.10    3737.  5.08   8 10.0650  0.365    8.902    0.353  -0.652   0.272    96.572578   59.529709  214.766144   52.881653   1.2848  -8.0746   0.6472   1.1224   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0000     0.0145    -0.0031    -0.0072    -0.0319
  22.159  1.462   1.191   1.855   3.703  10.07  5 7.10    3769.  5.05   8  9.9903  0.323    8.753    0.371  -0.726   0.266    96.316078   59.773540  214.663635   52.612587   1.2830  -8.0711   0.6420   1.1236   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0069     0.0083     0.0079     0.0119     0.0178
  21.925  1.408   1.237   1.795   3.784   9.91  5 7.05    3767.  4.96   8  9.9091  0.338    8.604    0.391   0.187   0.104    97.050522   59.753269  214.221313   52.868431   1.2735  -8.0787   0.6366   1.1151   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0136    -0.0099     0.0068     0.0127     0.0039
  21.725  1.462   1.174   1.799   3.606   9.69  5 7.05    3927.  4.83   8  9.9360  0.616    8.454    0.409  -0.389   0.229    96.553825   60.330841  213.920410   52.267048   1.2617  -8.0713   0.6205   1.1113   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0316     0.0235    -0.0015     0.0059     0.0374
  21.076  1.402   1.162   1.757   3.498   9.05  5 7.00    3956.  4.83   8 10.1806  0.251    8.158    0.448  -0.705   0.234    95.821213   59.875481  214.859802   52.371754   1.2768  -8.0650   0.6375   1.1193   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0338     0.0570     0.0183    -0.0223    -0.0041
  21.062  1.383   1.084   1.618   3.326   9.07  5 6.95    3992.  4.87   8 10.0339  0.477    8.012    0.468  -0.732   0.295    96.793449   59.278263  214.898270   53.145370   1.2839  -8.0776   0.6513   1.1187   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0192     0.0124    -0.0096     0.0077     0.0216
  20.909  1.390   1.130   1.568   3.323   8.92  5 6.90    4071.  4.78   8 10.0156  0.505    7.867    0.489  -0.418   0.216    96.634094   59.508755  214.749817   52.917923   1.2802  -8.0750   0.6452   1.1182   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0491     0.0231    -0.0112     0.0123    -0.0095
  20.348  1.224   1.162   1.452   3.102   8.45  5 6.80    4165.  4.61   8 10.1087  0.663    7.583    0.525  -0.340   0.180    96.715599   60.208553  213.949265   52.412235   1.3097  -8.0761   0.6462   1.1516   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0177    -0.0067     0.0169    -0.0167     0.0200
  20.299  1.267   1.033   1.388   3.045   8.42  5 6.75    4255.  4.56   8 10.0219  0.619    7.443    0.542  -0.430   0.227    96.785942   59.485424  214.678116   52.985905   1.2669  -8.0760   0.6388   1.1064   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0344    -0.0056     0.0167     0.0472    -0.0154
  18.459  0.974   0.576   0.982   2.344   6.88  5 6.25    4874.  4.55   8  9.9195  0.553    6.427    0.650  -0.475   0.306    95.675865   59.721344  215.117554   52.437943   1.2806  -8.0639   0.6425   1.1209   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0183    -0.0376    -0.0052    -0.0128    -0.0153
  17.988  0.813   0.448   0.908   2.113   6.56  5 6.05    5134.  4.55   8 10.0676  0.604    6.114    0.682  -0.442   0.244    95.662491   59.858994  214.975159   52.331005   1.2683  -8.0628   0.6337   1.1118   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0138     0.0129     0.0193     0.0113     0.0202
  17.778  0.780   0.222   0.919   2.064   6.35  5 5.90    5293.  4.57   8 10.0421  0.743    5.952    0.702  -0.632   0.287    96.441483   59.328854  215.068527   52.989239   1.2907  -8.0739   0.6542   1.1251   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0250    -0.0011     0.0267    -0.0231    -0.0120
  17.196  0.722   0.146   0.808   1.741   5.81  5 5.40    5622.  4.52   8  9.7574  0.900    5.438    0.778  -0.224   0.161    96.753418   59.437420  214.750961   53.011524   1.3019  -8.0778   0.6574   1.1360   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0473     0.0298     0.0193    -0.0072     0.0175
  16.592  0.585   0.097   0.737   1.678   5.38  5 5.25    5708.  4.59   8  9.8430  0.836    5.258    0.811  -0.421   0.222    96.831612   59.738644  214.376328   52.808392   1.2846  -8.0770   0.6428   1.1246   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0446     0.0337     0.0036     0.0134    -0.0169
  15.288  0.548  -0.070   0.652   1.400   4.15  5 4.80    6034.  4.18   8 10.0525  0.876    4.109    1.198  -0.387   0.219    96.229965   59.202244  215.342453   53.012550   1.2629  -8.0702   0.6428   1.0998   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0202    -0.0096     0.0050    -0.0159     0.0129
  14.697  0.559  -0.017   0.701   1.553   3.48  4 4.80    5777.  3.81   8 10.0765  1.019    3.500    1.724  -0.608   0.209    95.759987   59.684898  215.105698   52.493412   1.3007  -8.0659   0.6532   1.1379   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0067     0.0035     0.0137     0.0118     0.0183
  24.075  0.195  -0.664   0.448   0.818  13.24  6 9.00    7893.  8.06   8  9.8509  0.530   12.871    0.013   0.188   0.059    96.965698   60.001682  214.011215   52.650803   1.2899  -8.0782   0.6402   1.1321   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0116    -0.0400     0.0070    -0.0199    -0.0241
  23.263  1.480   0.888   1.735   3.441  11.12  5 7.10    3803.  5.11   9 13.9529  0.276   10.066    0.203  -1.494   0.261    97.235519   59.664402  214.197327   52.996483   1.3060  -8.0831   0.6544   1.1422   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0362    -0.0484     0.0142     0.0081     0.0350
  22.420  1.336   0.838   1.662   3.310  10.42  5 7.00    3892.  5.00   9 13.9035  0.262    9.603    0.236  -1.955   0.275    96.991608   59.444920  214.589813   53.084587   1.3008  -8.0805   0.6564   1.1352   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0158    -0.0430     0.0156    -0.0159    -0.0093
  21.804  1.305   0.961   1.567   3.157   9.90  5 6.90    3941.  4.88   9 13.9413  0.220    8.946    0.300  -1.470   0.224    95.639168   59.912167  214.931381   52.283581   1.2790  -8.0630   0.6381   1.1217   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0099     0.0284    -0.0079    -0.0278     0.0455
  23.313  1.560   1.158   1.878   3.716  11.17  5 7.15    3609.  4.96  11 12.0715  0.098    9.792    0.245  -1.435   0.283    96.204872   60.275478  214.193726   52.196846   1.2749  -8.0683   0.6284   1.1221   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0135     0.0203    -0.0106    -0.0162     0.0150
  23.070  1.531   1.198   1.959   3.874  10.91  5 7.10    3687.  5.02  11 11.9668  0.340    9.489    0.273  -0.405   0.292    95.944252   60.066902  214.576981   52.269070   1.2982  -8.0671   0.6443   1.1401   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0172     0.0199    -0.0079    -0.0013    -0.0098
  22.699  1.513   1.149   1.916   3.802  10.60  5 7.10    3745.  5.07  11 11.8801  0.397    9.335    0.288  -0.431   0.200    97.252922   60.054802  213.773254   52.701698   1.2712  -8.0801   0.6295   1.1165   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0163    -0.0343    -0.0108     0.0011     0.0113
  22.590  1.529   1.133   1.824   3.660  10.43  5 7.10    3860.  5.05  11 12.0223  0.357    9.179    0.305  -0.691   0.312    96.752586   59.558323  214.620636   52.919571   1.2927  -8.0770   0.6504   1.1295   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0401     0.0115    -0.0097    -0.0021     0.0090
  22.381  1.472   1.106   1.709   3.511  10.30  5 7.05    3798.  4.94  11 11.9681  0.260    9.022    0.322  -1.097   0.337    95.815277   60.037472  214.687683   52.248566   1.2811  -8.0648   0.6366   1.1249   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0116     0.0274    -0.0039     0.0110     0.0057
  22.002  1.472   1.102   1.698   3.466   9.93  5 7.05    3803.  5.00  11 12.0666  0.282    8.866    0.341  -0.769   0.330    96.693825   59.194130  215.054382   53.175552   1.2885  -8.0769   0.6554   1.1217   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0019    -0.0035    -0.0285    -0.0049     0.0252
  21.892  1.396   1.158   1.722   3.520   9.88  5 7.05    3862.  4.82  11 12.0187  0.317    8.713    0.358  -0.827   0.271    97.468651   59.750938  213.955154   53.004971   1.2843  -8.0841   0.6415   1.1244   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0135     0.0378     0.0038    -0.0061    -0.0251
  21.503  1.374   1.087   1.689   3.464   9.54  5 7.00    3931.  4.77  11 12.0857  0.329    8.559    0.377  -0.779   0.313    96.235161   59.494888  215.017441   52.795223   1.2668  -8.0698   0.6392   1.1064   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0169    -0.0274     0.0014    -0.0007    -0.0158
  21.369  1.367   1.061   1.616   3.374   9.35  5 7.00    3871.  4.83  11 11.9721  0.280    8.405    0.398  -0.894   0.339    96.432487   59.678730  214.693207   52.722637   1.2992  -8.0735   0.6517   1.1364   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0071     0.0095     0.0074     0.0174    -0.0077
  20.743  1.326   1.010   1.536   3.183   8.79  5 6.85    4016.  4.82  11 11.9338  0.640    7.952    0.457  -0.644   0.259    96.402687   60.077171  214.283386   52.411327   1.2964  -8.0721   0.6427   1.1386   0.066    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0191    -0.0309    -0.0012     0.0134     0.0187
  20.545  1.310   0.930   1.495   3.106   8.62  5 6.80    4155.  4.76  11 12.0153  0.566    7.803    0.476  -0.756   0.303    96.785904   59.645973  214.504913   52.863956   1.2860  -8.0768   0.6453   1.1247   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0332    -0.0451    -0.0029    -0.0133    -0.0145
  18.846  1.053   0.638   0.992   2.386   7.21  5 6.35    4658.  4.76  11 12.1432  0.613    6.779    0.587  -0.781   0.309    95.958359   59.364677  215.334579   52.798992   1.2876  -8.0681   0.6526   1.1229   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0172    -0.0190    -0.0390    -0.0069     0.0446
  17.507  0.780   0.291   0.836   1.951   6.14  5 5.75    5262.  4.70  11 11.9485  0.799    5.982    0.667  -0.188   0.239    96.398361   60.021496  214.345566   52.452126   1.2690  -8.0707   0.6301   1.1142   0.083    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0007     0.0087    -0.0127     0.0068    -0.0021
  16.538  0.611   0.063   0.699   1.589   5.28  5 5.15    5798.  4.53  11 12.0193  0.634    5.271    0.780  -0.165   0.250    96.401711   59.082222  215.365402   53.160786   1.2954  -8.0742   0.6614   1.1263   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0070     0.0306     0.0021     0.0223     0.0076
  16.471  0.557  -0.171   0.684   1.545   5.34  5 5.05    5791.  4.43  11 12.0771  0.981    5.083    0.824  -1.184   0.274    96.140251   60.063625  214.460098   52.335922   1.2615  -8.0673   0.6259   1.1082   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0089    -0.0188    -0.0044     0.0040     0.0112
  14.872  0.575  -0.104   0.768   1.717   3.62  4 4.95    5679.  3.79  11 12.0300  0.926    3.474    1.860  -0.888   0.311    96.266029   59.752571  214.717682   52.611820   1.2973  -8.0713   0.6496   1.1357   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0106    -0.0249     0.0321     0.0197    -0.0011
  17.612  0.887   0.755   0.961   2.267   6.00  5 6.20    4890.  4.55   7  8.7084  0.822    5.808    0.846  -0.171   0.022    96.977882   60.132576  213.865280   52.554291   1.3288  -8.0804   0.6569   1.1673   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0084     0.0364     0.0280     0.0071    -0.0174
  14.522  1.007   0.815   1.047   2.389   2.75  3 5.80    4834.  3.34   7  8.6555  1.083    2.547    4.009  -0.245   0.025    96.397842   60.319279  214.028763   52.225853   1.3574  -8.0749   0.6679   1.1943   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0343     0.0300     0.0264    -0.0046    -0.0106
  23.009  1.527   1.168   2.036   4.065  10.75  5 7.15    3732.  4.81   8 10.1775  0.291    9.355    0.300  -0.658   0.254    96.733444   59.495388  214.700851   52.960972   1.3466  -8.0801   0.6788   1.1752   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0067    -0.0293     0.0104     0.0299    -0.0324
  22.797  1.492   1.229   2.001   4.013  10.61  5 7.15    3671.  4.94   8 10.1549  0.438    9.203    0.318  -0.035   0.184    97.365402   59.506329  214.281967   53.159966   1.3391  -8.0871   0.6739   1.1689   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0122     0.0151    -0.0064    -0.0185     0.0057
  22.513  1.527   1.185   1.915   3.934  10.33  5 7.10    3768.  4.97   8  9.8218  0.376    9.052    0.334  -0.283   0.159    95.770226   59.467472  215.338577   52.658554   1.3166  -8.0672   0.6655   1.1491   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0189    -0.0042    -0.0153     0.0272    -0.0059
  22.500  1.500   1.168   1.755   3.595  10.29  5 7.10    3720.  4.86   8 10.0128  0.416    8.902    0.353  -1.095   0.283    97.236343   59.605640  214.259460   53.041828   1.3486  -8.0859   0.6769   1.1782   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0225     0.0184    -0.0183     0.0134     0.0112
  22.103  1.505   1.178   1.832   3.824   9.91  5 7.10    3802.  4.74   8 10.0072  0.415    8.753    0.371  -0.385   0.182    96.565048   59.863712  214.410599   52.626205   1.3283  -8.0762   0.6625   1.1638   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0407     0.0046    -0.0004     0.0429     0.0046
  22.001  1.417   1.238   1.795   3.787   9.92  5 7.05    3746.  4.79   8 10.0576  0.417    8.604    0.391   0.053   0.093    97.340515   59.735394  214.054230   52.975819   1.3116  -8.0845   0.6556   1.1478   0.064    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0032     0.0119     0.0110     0.0065     0.0032
  21.608  1.397   1.261   1.704   3.562   9.52  5 7.00    3945.  4.89   8 10.0574  0.542    8.306    0.430  -0.325   0.180    96.537392   60.126320  214.147339   52.417633   1.3351  -8.0757   0.6607   1.1727   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0043     0.0446    -0.0129    -0.0152     0.0145
  19.936  1.156   1.093   1.343   2.912   8.06  5 6.70    4354.  4.83   8  9.9618  0.397    7.302    0.557  -0.294   0.143    96.076744   60.208801  214.343384   52.205631   1.3284  -8.0699   0.6563   1.1679   0.066    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0122    -0.0175     0.0409    -0.0381     0.0068
