#Object	RA	e_RA	Dec	e_Dec	Distance	e_Distance	FeH	e_FeH	Parallax	e_Parallax	Teff_J-PLUS_W	e_Teff_J-PLUS_W	Teff_J-PLUS_Y	e_Teff_J-PLUS_Y	Teff_LAMOST	e_Teff_LAMOST	Tspec	e_Tspec	logg	e_logg
1608042666225957632	215.3368961	7.416666666666667e-09	53.14486746	7.694444444444444e-09	2000.68311	137.47693000000004	-0.6522	0	0.4816	0.0322	5817.219725	0	5704.355	0	nan	nan	5647.8672	0	3.8784	0
1607883786796668800	213.9173948	2.411111111111111e-08	52.16660014	2.3611111111111113e-08	1054.9635	113.90179549999999	-1.1511	0	0.9038	0.1036	4162.57159	0	6031.9805	0	nan	nan	3586.8857	0	4.4068	0
1608076991605410176	213.6724658	7.527777777777778e-09	52.32901329	7.861111111111111e-09	2402.19434	215.51916499999993	-0.6471	0	0.3956	0.0338	6122.110803	0	5998.043	0	nan	nan	5981.2383	0	4.4001	0
1607995387225963008	215.4181274	7.75e-09	53.09195836	8.25e-09	3181.31567	292.39001499999995	-0.8492	0	0.2797	0.0335	6035.120366	0	5967.7896	0	5815.6	0	6017.8105	0	4.2874	0
1607994077260424832	215.4986961	9.616666666666667e-08	53.02561344	1.0844444444444444e-07	427.699768	97.15292349999999	nan	0	2.3962	0.428	nan	nan	80097.5	0	nan	nan	nan	0	nan	0
1607995211131820032	215.4414287	4.111111111111111e-08	53.07827532	4.3055555555555555e-08	668.859009	82.52572599999996	nan	0	1.5126	0.1775	nan	nan	102765.1953	0	nan	nan	nan	0	nan	0
1607870764455841664	214.045392	6.444444444444444e-09	52.10967184	6.4722222222222226e-09	1103.60352	39.79791	-0.5318	0	0.882	0.0278	5481.82016	0	5389.0601	0	nan	nan	5288.6118	0	4.5309	0
1607887046675774976	213.8352354	4.144444444444445e-08	52.20324851	4.5e-08	225.886581	7.967834499999995	-0.5794	0	4.4172	0.1841	nan	nan	nan	nan	nan	nan	3176.7334	0	5.1275	0
1607995284146748032	215.426015	3.3e-08	53.09442914	3.358333333333333e-08	452.557434	28.862976000000003	-0.5158	0	2.1858	0.1386	nan	nan	nan	nan	nan	nan	3450.834	0	4.9863	0
1608058677863995648	215.003839	2.7250000000000002e-08	53.2887576	2.588888888888889e-08	690.995361	49.55624399999999	-0.1577	0	1.437	0.1116	4479.49109	0	5964.8984	0	nan	nan	3565.9817	0	4.8122	0
1608042838024636544	215.3234165	3.583333333333333e-09	53.16434527	3.75e-09	161.775574	0.3886410000000069	nan	0	6.1515	0.0156	3816.671365	0	nan	nan	nan	nan	nan	0	nan	0
1608075514136659968	213.7223236	1.2861111111111111e-08	52.27123923	1.2833333333333332e-08	644.616638	26.05224599999997	0.0007	0	1.5272	0.0565	3911.69906	0	3904.5063	0	nan	nan	4087.6958	0	4.6788	0
1608075514136660096	213.7171322	1.45e-08	52.27500224	1.4194444444444445e-08	2116.5144	245.57922500000006	-1.4574	0	0.4302	0.0626	5815.970545	0	5699.3804	0	nan	nan	5622.1787	0	4.6542	0
1608077266483304192	213.625859	1.025e-08	52.35799605	1.0916666666666667e-08	2751.20825	369.1599100000001	-1.4858	0	0.3274	0.047	6356.971038	0	6229.7915	0	nan	nan	6168.228	0	4.4564	0
1607883546278500096	213.9303573	2.777777777777778e-09	52.14776458	2.777777777777778e-09	355.948975	1.4747920000000079	-0.1397	0	2.781	0.012	5104.399162	0	nan	nan	nan	nan	5038.3257	0	4.5754	0
1608076613648274816	213.6515585	1.4194444444444445e-08	52.32921364	1.4833333333333334e-08	804.102295	40.024749499999984	0.3429	0	1.2212	0.0641	3943.475036	0	3961.8203	0	nan	nan	4282.686	0	4.5736	0
1608080599377909120	213.5707749	1.1527777777777779e-08	52.42238445	1.2527777777777778e-08	787.724976	29.845672499999978	0.4341	0	1.2387	0.0537	4030.343984	0	3922.6077	0	nan	nan	4347.0254	0	4.5933	0
1608043658362971904	215.2991345	4.6861111111111106e-08	53.182233	4.727777777777777e-08	967.483948	185.63845999999995	nan	0	1.0597	0.1962	nan	nan	137035.0938	0	nan	nan	nan	0	nan	0
1607883752436930176	213.9005834	8.055555555555556e-09	52.15937068	8.166666666666667e-09	1102.85925	40.43231000000003	-0.6504	0	0.8853	0.0354	5281.809449	0	5149.356	0	nan	nan	5057.8135	0	4.6978	0
1608077266483304064	213.621168	1.5194444444444444e-08	52.35844444	1.6166666666666666e-08	1251.0686	106.63110500000005	-0.6333	0	0.7623	0.0702	4594.782978	0	4535.3838	0	nan	nan	4450.7671	0	4.4164	0
1608058677863995776	214.9915295	7.055555555555555e-09	53.29775479	7e-09	1548.91687	72.35943499999996	-0.4698	0	0.6237	0.0293	5653.040306	0	5560.4707	0	nan	nan	5550.5513	0	4.5369	0
1608042765009761664	215.3601924	3.9999999999999994e-08	53.15073243	4.0583333333333336e-08	903.971558	134.94988850000004	nan	0	1.0941	0.1688	4826.003044	0	5689.9053	0	nan	nan	nan	0	nan	0
1607887497648412160	213.7851286	1.1138888888888887e-08	52.21944646	1.0861111111111111e-08	730.85614	23.912536499999987	0.2534	0	1.3439	0.048	4059.000856	0	4129.459	0	nan	nan	4245.8042	0	4.5623	0
1607871108053243392	214.1463529	2.6305555555555557e-08	52.06517652	2.802777777777778e-08	731.493469	69.1034545	-1.2827	0	1.3492	0.1149	4444.35371	0	nan	nan	nan	nan	4101.9297	0	4.732	0
1608047064272442112	215.1918341	6.972222222222222e-09	53.23877799	6.583333333333333e-09	466.373688	5.733429000000001	0.4916	0	2.1112	0.0291	4090.468455	0	4029.3762	0	4391.63	0	4414.8076	0	4.6753	0
1608047854546424448	215.1606524	7.444444444444445e-09	53.25101078	7.527777777777778e-09	297.243561	2.6146394999999814	-0.0001	0	3.3387	0.0311	3788.330792	0	nan	nan	nan	nan	3843.4065	0	4.6881	0
1608058677863995904	215.0003512	2.4722222222222223e-09	53.30048429	2.4722222222222223e-09	464.105713	2.719345000000004	-0.354	0	2.1372	0.0104	5982.227163	0	5885.6729	0	5892.94	0	5850.3408	0	4.1898	0
1607882481126624768	214.007276	6.3611111111111115e-09	52.10657328	6.194444444444444e-09	1066.22925	27.356809999999996	0.1317	0	0.911	0.0268	5288.952338	0	5210.5312	0	nan	nan	5135.9766	0	4.5537	0
1607994115915659776	215.5285731	8.166666666666667e-09	53.02883311	9.388888888888888e-09	2829.19507	261.50561500000003	-0.6975	0	0.3285	0.0372	5772.52026	0	5683.0479	0	5713.89	0	5689.3711	0	4.5172	0
1607883370183876096	213.8902562	1.2941666666666666e-07	52.15500431	1.2266666666666665e-07	250.848358	31.32788100000002	nan	0	4.1378	0.5348	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608058467410238976	215.068362	3.9916666666666663e-08	53.28410105	3.711111111111111e-08	768.541809	106.92129549999999	-0.8125	0	1.3342	0.1641	nan	nan	61021.9336	0	nan	nan	3576.0247	0	4.5692	0
1608077330907030912	213.5983869	2.511111111111111e-08	52.36720022	2.7416666666666664e-08	644.073425	41.83410650000002	-1.3776	0	1.5288	0.1193	4318.346753	0	5141.7383	0	nan	nan	3483.6528	0	4.3864	0
1608058780943211136	215.0059219	1.1055555555555556e-08	53.30313281	1.0972222222222222e-08	936.013672	42.86605850000001	-0.414	0	1.0467	0.0461	4499.333266	0	4417.0454	0	4360.03	0	4346.8872	0	4.6777	0
1608048193848465664	215.1034124	1.5416666666666666e-08	53.2764253	1.411111111111111e-08	3286.60498	656.1267099999998	-1.8331	0	0.2713	0.0621	6109.963063	0	5987.5957	0	nan	nan	5887.4829	0	4.6446	0
1607869699303969792	214.1260658	6.972222222222222e-09	52.06346331	8.166666666666667e-09	2798.55078	248.5072	-0.7157	0	0.334	0.0319	6094.046873	0	5987.2295	0	nan	nan	5942.7119	0	4.4015	0
1607990714301561088	215.5911919	6.305555555555556e-09	52.97003168	7.0277777777777776e-09	2501.71216	162.8120100000001	-0.1698	0	0.3671	0.0294	5267.403053	0	5174.4507	0	nan	nan	5469.5278	0	3.9707	0
1608058707928410752	215.0328881	7.538888888888889e-08	53.30002642	7.180555555555556e-08	635.147156	116.50756849999999	nan	0	1.5889	0.3077	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608079907887409792	213.5808987	2.6805555555555555e-08	52.37483711	2.961111111111111e-08	1292.09668	209.04522500000007	nan	0	0.7692	0.1258	5679.848572	0	5570.1035	0	nan	nan	nan	0	nan	0
1608047957625639808	215.1555637	2.8888888888888886e-09	53.2638197	2.777777777777778e-09	150.342697	0.2545545000000118	0.2749	0	6.6184	0.0121	3899.580033	0	nan	nan	nan	nan	4150.6572	0	4.6476	0
1608047953330295296	215.1406593	1.8194444444444444e-08	53.26940586	1.7611111111111112e-08	889.980164	48.53524799999997	-0.0077	0	1.0963	0.0746	4045.725092	0	4078.8562	0	nan	nan	4206.9067	0	4.6578	0
1608048159488726272	215.1358923	4.872222222222222e-08	53.27357686	4.3583333333333336e-08	159.365601	4.713890000000006	nan	0	6.306	0.1929	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608058746583473280	215.0470438	1.5694444444444445e-08	53.30375438	1.502777777777778e-08	1886.41663	234.34899499999995	-0.8659	0	0.5079	0.0644	5504.711057	0	5394.4971	0	5226.93	0	5327.5957	0	4.6552	0
1608043246046110976	215.3578291	1.4472222222222222e-08	53.18031719	1.4527777777777778e-08	1423.02148	140.02886999999998	-0.5939	0	0.6746	0.0618	5239.871013	0	5273.4165	0	nan	nan	5056.4976	0	4.7013	0
1608060017893793024	215.0685587	1.738888888888889e-08	53.30021188	1.6833333333333335e-08	1214.10144	108.12127499999997	-0.2596	0	0.8039	0.0714	4391.769786	0	4300.3262	0	nan	nan	4326.1895	0	4.6657	0
1608044001960359808	215.3351277	2.011111111111111e-08	53.19383438	2.1444444444444447e-08	2217.3811	513.5188	-0.7358	0	0.4468	0.0868	5396.065778	0	5460.5811	0	nan	nan	5173.8662	0	4.7046	0
1608047236071489664	215.1910958	1.1638888888888888e-08	53.26013246	1.1111111111111112e-08	1912.09595	196.64123499999994	-0.7694	0	0.5091	0.0484	5279.216017	0	5223.2896	0	nan	nan	5082.8872	0	4.4891	0
1607886363777045760	213.8460533	5.222222222222222e-09	52.15640352	5.305555555555555e-09	2344.93408	122.11852999999996	-0.1733	0	0.4012	0.0234	5226.634641	0	5105.6157	0	nan	nan	5162.186	0	4.0995	0
1607870588361063936	214.0499561	2.4777777777777777e-08	52.07211752	2.6416666666666668e-08	521	25.147156000000024	-0.3989	0	1.9003	0.1103	nan	nan	nan	nan	nan	nan	3418.1758	0	4.571	0
1608075651574329600	213.6727429	3.75e-09	52.26798471	3.916666666666666e-09	841.312134	11.228820999999982	-0.2267	0	1.162	0.017	5787.982527	0	5694.8521	0	5836.55	0	5787.0327	0	4.5085	0
1608076922885920000	213.5975045	1.0027777777777777e-08	52.33684378	1.0361111111111112e-08	1936.79822	171.0719600000001	-0.4757	0	0.4879	0.0449	5375.474961	0	5321.8892	0	nan	nan	5157.8662	0	4.5977	0
1607995967046102272	215.4230457	2.2027777777777775e-08	53.14476356	2.3388888888888888e-08	469.80722	20.6661225	-0.5052	0	2.1098	0.0961	4301.783989	0	7109.9976	0	nan	nan	3472.3113	0	4.6661	0
1607883133961639040	213.895345	6.4722222222222226e-09	52.12806129	6.555555555555556e-09	184.563934	0.9120405000000034	-0.1439	0	5.3819	0.0281	3668.266329	0	nan	nan	3996.77	0	3519.9729	0	4.6765	0
1607887360209458176	213.7746741	8.083333333333333e-09	52.19177263	8.277777777777778e-09	1264.02588	69.69793500000003	-0.632	0	0.7683	0.0358	5205.9473	0	5109.6982	0	nan	nan	4983.5532	0	4.3774	0
1608046926833489152	215.2664422	2.722222222222222e-09	53.23410491	2.611111111111111e-09	612.726013	4.138458500000013	0.1471	0	1.6032	0.0119	5620.364828	0	5572.3521	0	5505.35	0	5505.7061	0	4.3684	0
1608044281133648256	215.3028633	1.6472222222222222e-08	53.21788602	1.6027777777777778e-08	2056.93359	308.7257699999999	-0.5266	0	0.4489	0.0696	5413.559616	0	5347.8218	0	nan	nan	5242.2642	0	4.599	0
1608047991985378432	215.1743095	2.511111111111111e-08	53.27345588	2.3305555555555557e-08	2186.33252	376.56738499999994	-1.1337	0	0.4102	0.0997	4855.596176	0	4985.1514	0	nan	nan	4589.981	0	4.6066	0
1607995662103870592	215.4845954	2.388888888888889e-09	53.1085021	2.8611111111111112e-09	525.363037	2.947968000000003	-0.2807	0	1.8759	0.0119	5965.083445	0	5910.2212	0	5888.99	0	6029.2651	0	4.4352	0
1608075612923794688	213.6540022	7.972222222222222e-08	52.26995126	8.588888888888888e-08	516.964478	96.783356	nan	0	2.0054	0.3542	nan	nan	117935.4922	0	nan	nan	nan	0	nan	0
1607870244763459840	214.0173262	5.361111111111112e-09	52.07304121	5.7222222222222225e-09	250.09169	1.3139039999999937	-0.5529	0	3.9777	0.0238	6932.521788	0	7689.0049	0	nan	nan	6766.105	0	4.0144	0
1607994906189626368	215.5075465	1.8916666666666664e-08	53.09449382	2.3944444444444443e-08	1055.2782	103.40838600000001	-0.0678	0	0.9377	0.0897	4171.627754	0	4333.627	0	nan	nan	5086.2817	0	3.8015	0
1607883065242176384	213.9202996	9.166666666666668e-09	52.10721996	9.083333333333334e-09	1122.19067	53.85296499999993	-0.42	0	0.8664	0.0393	4750.310258	0	4543.126	0	nan	nan	4612.6519	0	4.4679	0
1607881995794205312	213.9865105	2.102777777777778e-08	52.0795412	2.1777777777777776e-08	598.64917	32.02999849999998	-0.3048	0	1.6404	0.0906	4292.678703	0	5411.7632	0	nan	nan	3588.5205	0	4.828	0
1607870352138980608	214.0644545	6.416666666666666e-09	52.05196669	6.972222222222222e-09	392.376617	4.933105500000011	-0.4449	0	2.519	0.0289	3916.168919	0	4291.9966	0	4145.16	0	3916.3	0	4.5509	0
1607991504575543936	215.5880417	2.7500000000000002e-09	53.02855337	3.25e-09	297.586639	1.2155154999999809	-0.0722	0	3.3319	0.013	4764.783855	0	nan	nan	nan	nan	4764.2627	0	4.6122	0
1607994837470149888	215.5159732	3.005555555555556e-08	53.09642719	3.6277777777777774e-08	277.266754	10.937515500000018	-0.2089	0	3.5375	0.1444	nan	nan	56981.8516	0	nan	nan	3236.2705	0	4.993	0
1607994901894192640	215.4993835	1.5805555555555556e-08	53.11041204	1.9305555555555557e-08	1136.30286	88.50152999999989	0.1013	0	0.8505	0.0777	3915.801009	0	4059.0964	0	nan	nan	4195.8311	0	4.4937	0
1608060047958211072	215.0702433	2.011111111111111e-08	53.31776651	1.8833333333333333e-08	1916.32532	296.56476	-0.2986	0	0.4896	0.0803	4518.050147	0	4580.7305	0	nan	nan	4446.1392	0	4.6715	0
1607882030153944832	213.9636843	1.1138888888888887e-08	52.082657	1.1666666666666667e-08	2877.01392	418.3551	-0.9822	0	0.3114	0.0486	6093.158979	0	6079.2856	0	nan	nan	6112.3091	0	4.5647	0
1607882201952639872	213.9392073	5.825e-08	52.08977906	6.641666666666666e-08	711.993225	93.4217835	nan	0	1.3618	0.2604	nan	nan	8844.5312	0	nan	nan	nan	0	nan	0
1608047304790611456	215.2625037	7.333333333333334e-09	53.25563049	7.444444444444445e-09	307.797699	3.193435500000021	nan	0	3.2229	0.0325	4189.877455	0	4124.9067	0	nan	nan	nan	0	nan	0
1607882962162946816	213.9070847	1.936111111111111e-08	52.10202308	2.05e-08	1597.06982	199.868835	0.0283	0	0.611	0.0867	4406.080834	0	4242.4297	0	nan	nan	4406.8408	0	4.5458	0
1607996040060992896	215.4602546	2.8611111111111112e-09	53.14860927	3.3333333333333334e-09	299.443634	1.1282654999999977	-0.6759	0	3.3025	0.0135	6307.122789	0	nan	nan	nan	nan	6258.3955	0	4.1313	0
1608047579668518528	215.241082	3.3333333333333334e-09	53.26750383	3.1388888888888887e-09	495.408752	2.959640500000006	-0.2074	0	1.992	0.0139	5375.991862	0	nan	nan	5259.25	0	5385.647	0	4.5859	0
1608043319060974208	215.3855517	5.222222222222222e-09	53.19815231	6e-09	1257.51367	33.687135	-0.642	0	0.7716	0.0231	5597.935177	0	5520.0576	0	5578.09	0	5365.9893	0	4.3593	0
1608079740384465920	213.5478731	7.88888888888889e-09	52.34043038	7.972222222222222e-09	2889.03027	327.15527499999985	-0.4659	0	0.3246	0.0344	6273.22713	0	6195.127	0	nan	nan	6114.853	0	4.4568	0
1608076506273288960	213.5924232	2.997222222222222e-08	52.29396385	3.2361111111111115e-08	876.200195	94.9417115	-0.8214	0	1.1271	0.1363	4344.695532	0	5512.2378	0	nan	nan	4116.5957	0	4.8137	0
1607870214700026624	214.0085862	2.5555555555555556e-09	52.05491211	2.777777777777778e-09	673.380859	5.173309499999959	-0.2638	0	1.4553	0.0114	5895.858012	0	5800.0776	0	nan	nan	5765.6025	0	4.3805	0
1608047339150350080	215.2808878	2.3305555555555557e-08	53.25648165	2.2472222222222223e-08	565.371521	32.5412905	-0.5415	0	1.7446	0.1003	4274.129666	0	4682.0581	0	nan	nan	3618.4729	0	4.7733	0
1608070630758025728	213.5956683	3.313888888888889e-08	52.28661804	3.5e-08	442.162018	31.060088999999977	-0.9391	0	2.2399	0.1484	4383.665534	0	nan	nan	nan	nan	3250.8701	0	4.6067	0
1607996108780456832	215.4444264	2.7944444444444442e-08	53.16955046	2.9388888888888892e-08	275.505798	8.832489	-0.6976	0	3.628	0.1224	nan	nan	nan	nan	nan	nan	3421.3394	0	5.0607	0
1607869969885761536	214.052722	2.616666666666667e-08	52.03597064	2.7888888888888888e-08	1071.01562	114.33544850000004	-1.5152	0	0.9143	0.1167	4736.287906	0	4496.5859	0	nan	nan	4456.1948	0	4.7816	0
1607881755276338048	213.6947228	2.8555555555555558e-08	52.20215902	3.0333333333333334e-08	308.34433	11.64158599999999	nan	0	3.2019	0.1287	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607881690850535168	213.7055513	6.375e-08	52.19417996	6.733333333333334e-08	515.517761	82.57449350000002	nan	0	2.0043	0.2851	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607882927803208192	213.8937943	1.1055555555555556e-08	52.0915991	1.1833333333333333e-08	3077.1936	366.2509749999999	-0.891	0	0.283	0.0495	5677.166235	0	5568.6294	0	nan	nan	5574.771	0	4.6026	0
1607991642014500736	215.6023192	1.2333333333333335e-08	53.05142655	1.45e-08	327.730621	6.034606499999995	-0.4231	0	3.0288	0.0594	3729.785709	0	5612.2148	0	nan	nan	3675.3325	0	4.8472	0
1607995039333156736	215.5173312	2.127777777777778e-08	53.12867458	2.4972222222222222e-08	842.492188	69.19693000000001	-1.3686	0	1.1573	0.1042	4122.578268	0	4128.9097	0	nan	nan	3588.5796	0	4.3596	0
1607870107324719872	213.991673	1.988888888888889e-08	52.05098545	2.2166666666666667e-08	508.428619	21.650757000000027	-0.4834	0	1.9206	0.0904	4088.217833	0	nan	nan	nan	nan	3519.656	0	4.7085	0
1607881415974719872	213.7428063	1.213888888888889e-08	52.16422171	1.1861111111111112e-08	1085.70166	61.64483500000006	-0.2962	0	0.9033	0.0516	4705.950294	0	4594.563	0	nan	nan	4558.561	0	4.6237	0
1607995799542824448	215.5113669	7.333333333333334e-09	53.13683518	8.805555555555556e-09	718.161926	17.517334000000005	-0.2667	0	1.3762	0.0356	4391.993707	0	4247.5342	0	nan	nan	4332.2568	0	4.539	0
1608070600694059264	213.5922631	3.166666666666667e-09	52.27134276	3.1388888888888887e-09	165.425003	0.4149019999999979	0.0986	0	6.018	0.0141	4038.966913	0	3977.2698	0	4337.57	0	4255.5186	0	4.6412	0
1607880591340998912	213.7755737	5.305555555555555e-09	52.14243203	5.3888888888888894e-09	1731.99329	70.04791	-0.5877	0	0.5548	0.0235	5919.117502	0	5801.4404	0	6009.57	0	5714.4536	0	4.3047	0
1607881484692104832	213.7255639	2.0277777777777776e-08	52.17158048	1.811111111111111e-08	369.265808	10.93081650000002	-0.7965	0	2.6542	0.0828	6269.652937	0	nan	nan	nan	nan	6159.0684	0	4.0562	0
1608080839896076288	213.4901814	2.777777777777778e-09	52.37449773	2.9166666666666667e-09	306.925934	1.1346739999999897	0.2635	0	3.2316	0.0128	4579.02601	0	4521.3887	0	4762.54	0	4678.9624	0	4.542	0
1607882167592897024	213.9098286	3.775e-08	52.07558281	4.216666666666667e-08	1094.78198	201.02285799999999	nan	0	0.9282	0.1737	nan	nan	61744.4609	0	nan	nan	nan	0	nan	0
1608044173759065728	215.3606715	1.8472222222222223e-08	53.23634062	2.1e-08	453.230377	17.81428550000001	-0.1772	0	2.1831	0.0817	4118.131535	0	6777.3721	0	nan	nan	3528.3635	0	4.5973	0
1608044418571594240	215.3360282	8.58611111111111e-08	53.24871338	8.869444444444444e-08	453.980652	82.63069149999998	nan	0	2.2288	0.3645	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607996074420718720	215.4722279	1.6444444444444445e-08	53.17264007	1.7777777777777777e-08	1024.73901	70.63317800000004	0.0097	0	0.9402	0.0743	4142.953087	0	3973.6829	0	nan	nan	4297.8496	0	4.632	0
1608074208466588416	213.4996034	4.3222222222222217e-08	52.3573981	4.491666666666667e-08	193.300919	5.9124300000000005	nan	0	5.1886	0.1942	nan	nan	81994.375	0	nan	nan	nan	0	nan	0
1608048674884810880	215.1756328	3.361111111111111e-08	53.31636634	3.2777777777777776e-08	448.372925	31.755874500000004	-1.1184	0	2.1787	0.1402	nan	nan	nan	nan	nan	nan	3243.4685	0	4.4776	0
1608070600694059136	213.5849768	1.0138888888888888e-08	52.26829344	1.0222222222222222e-08	919.180603	35.16308600000002	-0.533	0	1.0715	0.0462	4698.26967	0	nan	nan	nan	nan	4537.8545	0	4.4417	0
1608060361491542656	215.0710805	3.638888888888889e-09	53.34873237	3.361111111111111e-09	688.592712	9.1229555	-0.9697	0	1.4218	0.0144	5817.252718	0	5688.3379	0	nan	nan	5582.6265	0	4.3844	0
1607877121007978112	213.8674147	2.8666666666666665e-08	52.08965839	3.186111111111111e-08	346.276276	14.297027500000013	nan	0	2.8857	0.1293	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608074139747111424	213.510768	8.166666666666667e-09	52.33498873	8.277777777777778e-09	1472.40955	82.62939499999993	-0.0813	0	0.6605	0.0365	5357.57303	0	5290.2397	0	5316.87	0	5164.666	0	4.4868	0
1608048743604291584	215.1410793	1.0916666666666667e-08	53.3328599	9.972222222222223e-09	1947.1333	157.69281	-1.3152	0	0.4916	0.0444	5817.824259	0	5722.0049	0	nan	nan	5641.5732	0	4.675	0
1607990611222346624	215.6523502	9.5e-09	53.02732343	1.161111111111111e-08	1836.25171	141.05694499999993	-2.4717	0	0.5255	0.0443	6045.493533	0	5872.2617	0	5852.97	0	5868.9824	0	4.5171	0
1608073830509465984	213.5337263	1.2416666666666665e-08	52.30767922	1.2527777777777778e-08	944.112427	45.758819500000016	0.4666	0	1.0225	0.0546	4174.837145	0	4092.9612	0	nan	nan	4430.3267	0	4.6068	0
1608047717107827072	215.2583522	3.111111111111111e-09	53.29240204	3.277777777777778e-09	1371.47131	26.465334999999982	-0.2807	0	0.7036	0.0137	5105.789411	0	5002.4873	0	4943.5	0	5028.229	0	3.4207	0
1608074139747111552	213.4982738	3e-08	52.34434914	3.0555555555555556e-08	874.024048	91.63748149999998	-0.9342	0	1.1484	0.1328	4229.491911	0	4831.7324	0	nan	nan	3522.1841	0	4.5272	0
1607991465920328448	215.6300099	2.8694444444444446e-08	53.05997409	3.811111111111111e-08	327.195801	14.553604000000007	-0.1745	0	3.0371	0.1481	nan	nan	nan	nan	nan	nan	3277.0056	0	4.9667	0
1607880277807299328	213.793729	2.980555555555556e-08	52.11333488	3.0805555555555555e-08	920.173767	115.57491899999997	-0.9612	0	1.1114	0.1346	4614.00317	0	5964.4414	0	nan	nan	3424.4509	0	4.4475	0
1607876262013978368	213.8965458	1.5944444444444444e-08	52.06195625	1.7250000000000002e-08	592.462769	23.534332000000006	-0.7691	0	1.6465	0.0728	3929.569672	0	nan	nan	nan	nan	3640.8457	0	4.5967	0
1608419489475759360	215.3773106	6.311111111111112e-08	53.24882809	6.508333333333333e-08	422.272888	48.267349499999995	nan	0	2.3654	0.2698	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608370316395280512	215.552704	3.416666666666667e-08	53.13827954	4.4222222222222226e-08	1014.25806	206.82385400000004	-0.4931	0	0.959	0.1702	nan	nan	118043.4922	0	nan	nan	3560.8621	0	4.2696	0
1608069363743491712	213.6381602	2.722222222222222e-09	52.20162599	2.9444444444444445e-09	746.247742	6.941528500000004	-0.4373	0	1.3137	0.0122	5950.016245	0	5847.249	0	nan	nan	5939.2646	0	4.1946	0
1608070497614843776	213.5721848	1.952777777777778e-08	52.25240845	2.088888888888889e-08	875.031738	66.962921	-0.1664	0	1.0921	0.0894	4052.591691	0	4052.728	0	nan	nan	4060.363	0	4.703	0
1607881622133136768	213.6637401	5.222222222222222e-09	52.18000966	5.277777777777778e-09	1054.28601	23.652709999999956	-0.0761	0	0.9182	0.0221	5718.282755	0	5649.623	0	nan	nan	5657.2354	0	4.5562	0
1607877017928222336	213.8768983	2.3944444444444443e-08	52.06547268	2.6027777777777778e-08	1060.724	154.29382199999998	-0.622	0	0.9577	0.1096	4293.044228	0	5900.3149	0	nan	nan	3641.8074	0	4.5892	0
1607877017928222208	213.8723727	1.1166666666666666e-08	52.06594805	1.1972222222222221e-08	669.300781	22.027404999999987	-0.9913	0	1.4662	0.0504	4022.813258	0	4102.2778	0	4333.51	0	3895.3318	0	4.2206	0
1607880522621521792	213.743633	1.0555555555555555e-08	52.12554537	1.1277777777777777e-08	2132.2417	198.93621500000006	-0.7923	0	0.4471	0.0486	5629.375428	0	5500.7051	0	nan	nan	5438.7388	0	4.6071	0
1607864201745811328	213.9678396	4.999999999999999e-09	52.02534277	5.472222222222222e-09	903.006531	19.509521500000005	-0.8288	0	1.0811	0.0224	5351.739247	0	5292.2759	0	nan	nan	5093.457	0	4.4094	0
1608367022156427136	215.6338531	4.944444444444445e-09	53.08340527	6.194444444444444e-09	742.137817	12.724579000000006	0.4928	0	1.3255	0.0248	4908.846763	0	4845.1582	0	nan	nan	4890.1558	0	4.5794	0
1607881347255229696	213.7003779	1.2750000000000002e-08	52.14476841	1.336111111111111e-08	1244.31665	96.68896499999994	-0.8	0	0.7822	0.0583	5047.659003	0	5066.0347	0	nan	nan	4838.0005	0	4.6953	0
1608069638621398528	213.585708	1.4833333333333334e-08	52.22279088	1.5444444444444443e-08	202.681976	2.594581500000004	-0.114	0	4.905	0.0679	4377.24274	0	nan	nan	nan	nan	3368.2832	0	4.9052	0
1608048610460669952	215.2136175	3.277777777777778e-09	53.33495703	3.166666666666667e-09	342.099548	1.5899044999999887	0.0742	0	2.893	0.0138	4386.282886	0	4300.373	0	4531.6	0	4408.7549	0	4.3983	0
1608069187648999808	213.6020898	4.9555555555555554e-08	52.20828784	5.5777777777777777e-08	741.096252	264.9628895	nan	0	1.4703	0.2285	nan	nan	7027.6245	0	nan	nan	nan	0	nan	0
1608370492489983872	215.5505839	5.377777777777778e-08	53.16174229	6.627777777777778e-08	315.09726	29.33528149999998	nan	0	3.2604	0.2632	nan	nan	80024.9297	0	nan	nan	nan	0	nan	0
1608371592001597440	215.4811833	6.202777777777778e-08	53.20915267	6.45e-08	173.666611	8.148849499999997	nan	0	5.7221	0.2766	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608068917066892672	213.6434107	7.25e-09	52.17769046	7.416666666666667e-09	672.331116	15.354736500000001	0.0089	0	1.4642	0.0311	4564.650281	0	4400.6929	0	nan	nan	4507.3755	0	4.5489	0
1608365677830539008	215.701169	1.8583333333333334e-08	53.0215899	2.5249999999999998e-08	471.494507	19.659576499999986	-0.3769	0	2.1074	0.0889	4248.223648	0	nan	nan	nan	nan	4327.8999	0	4.3497	0
