#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
1608010260696776832	5829.426951321075	0.6597699439851641	0.9476902894730413	4.924730106821576e-05
1608018610113375360	3540.909895207733	0.032644279710386706	0.5225779391791557	3.399959393723507e-05
1608010917827685760	3300.2990824053995	0.015320600189134828	0.4072948523504764	5.770691452862773e-05
1607920448637500800	3053.564453125	0.012755334916913023	0.4470283074114645	9.442496113973646e-05
1607997586249208576	6264.645124906674	1.3073927559562883	0.9718642742348874	2.069636939935437e-06
1607997242651826816	3185.4116531379987	0.044649125414085784	0.6879810646242122	2.45048410368835e-05
1607998853263681280	3636.7971315979958	0.05928915400998501	0.6548451348051462	1.4131063712633474e-05
1608005317190344064	4038.4871766741708	0.08285968440694255	0.6188494119426382	2.2274192700780514e-05
1608018992366171904	4709.067189727648	0.234700251070145	0.7952851275890179	3.997994379803566e-06
1607919585348867712	2904.629893898964	0.006371803168648378	1.3927067965874331	8.77794271996043e-05
1607924606165844992	3096.1684500571573	0.018346951932347283	0.4807560952941146	5.766360352863566e-05
1607903784164421888	4267.696368740872	0.1744512939362855	0.8120430097548421	1.592164394657717e-05
1608020499898807936	6119.473237567581	5.031642072197009	2.114643847920305	2.86252093752399e-05
1608005351549084672	3177.652663886547	0.01980084895234795	0.4565263655173454	7.27862378791441e-05
1607920723515408000	6217.509983785203	1.9853344801727335	1.2162967982798485	1.7094865183888264e-06
1608018442610357120	5808.698085788637	1.6025434493941881	1.2908776866913594	1.305490501467976e-06
1607906700445768320	2883.230107650161	0.005333990391381497	0.31755270816400855	0.00023787901558209776
1607999231220822656	3499.8615624010563	0.013907273934451016	0.3850759480616226	9.188823149623292e-05
1607920345558285312	5031.313162813894	0.24472371973350954	0.6858327918422372	2.849106727560734e-06
1608011295784807936	5295.276718400419	0.17818191964709304	0.5946323241080457	3.355584929030214e-05
1608011295784808064	3774.161861909379	0.04982793995615147	0.5252382159659015	1.2445137026957618e-05
1607920620436192768	5573.240534792421	1.8082222852995324	1.4497747129747596	1.0667770028680753e-06
1607924571806106240	4215.278611597023	0.11895559030808499	0.6733160092862093	4.959957175342825e-06
1607919486564840704	3600.1111168786883	0.05284441881122206	0.6424299074177726	1.182063830979175e-05
1607997105212872960	4792.826757910661	0.28967515703302477	0.7846148237278486	4.401849221591073e-06
1608011364504270208	5746.323347091675	1.705392766013995	1.5449356719768252	1.1970353856924203e-06
1608006244903623040	5171.004986297339	2.8549860846168644	2.385634939831965	4.275247375808933e-06
1607907254497980288	3976.4880831353366	0.1342124148397784	0.777992817477657	6.39812996580422e-06
1607920306902179072	3090.158563243167	0.004293708903575513	0.2393825572334673	4.332447813094436e-05
1607907422000275968	3046.4261849876493	0.01092711815174953	0.4380523269666946	6.874125577005982e-05
1607906601662967552	4098.2329429499805	0.10125001633830712	0.636095852373384	4.809048473181042e-06
1608019198524602368	4341.903825236368	0.12499175685038433	0.7091996104168777	9.089718050658123e-06
1608023111239155968	3228.850578251295	0.02865306073065473	0.6245829616495191	5.2567968298927564e-05
1607997139572623872	4835.789177860133	0.22613593938309307	0.7173145046325419	4.652217785168149e-06
1608007099601018240	6527.634889972833	1.1535525432782168	0.8416793329219564	2.745493552630989e-06
1607924022050292992	4388.534070051974	0.16350035120732712	0.703983329373839	7.776086101084072e-06
1608010329416450304	4580.437007098226	0.08267720845106964	0.5023775182939104	8.070987300636429e-06
1607903715444944896	4442.389691323042	0.24235477386800278	0.8771537770267575	3.905277999877885e-06
1608019301603816576	3097.6942359393433	0.01729070348910843	0.4625192400412834	6.342733969954588e-05
1608010058834226944	5537.489654815727	0.5880144444037239	0.8387828190002891	2.7843289959271657e-06
1608020671697729024	4790.400315821171	0.5149259760682889	1.0482540097111597	4.3824121285062925e-06
1608006657220141184	3863.3831597690005	0.07916191437502075	0.6329734019894565	9.778169105554304e-06
